id,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
7103,0,0,1,0,0,0,0,2,4,31,112500.0,37.104115758708254,6.620259142898211,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
7104,1,1,1,0,0,1,0,0,2,51,270000.0,39.4285988076415,9.278766846684052,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7105,0,0,1,0,0,0,1,0,1,50,112500.0,59.615187170167765,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7106,0,0,1,0,0,0,1,0,2,16,81000.0,56.8909696982142,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
7107,0,1,1,0,0,0,0,1,3,39,135000.0,41.25478278130283,5.659253783445245,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
7108,0,0,1,0,1,0,0,0,1,17,495000.0,39.54359090193501,4.616111213782624,Commercial associate,Higher education,Single / not married,Municipal apartment,Core staff,1
7109,0,0,1,0,0,0,0,0,2,2,67500.0,53.29883570504528,7.512816827176465,Working,Higher education,Married,House / apartment,Managers,0
7110,0,0,0,0,0,0,0,0,1,13,144000.0,43.18500722122973,6.869408680534166,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers,0
7111,1,1,1,0,0,0,0,0,2,28,315000.0,46.51704004873474,5.546999596158717,Commercial associate,Secondary / secondary special,Married,Rented apartment,Drivers,0
7112,0,0,0,1,0,0,0,0,2,50,175500.0,51.65882940785916,30.097811727824663,Working,Secondary / secondary special,Married,House / apartment,Other,1
7113,1,1,1,0,0,0,0,2,4,25,90000.0,45.06868724203783,2.2149667686537025,Working,Higher education,Married,House / apartment,Security staff,0
7114,1,1,0,0,0,0,0,2,4,39,202500.0,43.543673039145226,10.36845383546548,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7115,0,1,1,0,1,0,1,0,2,15,112500.0,54.54184548621806,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7116,0,0,1,0,0,0,0,0,1,29,144000.0,30.59611080309657,0.8816060562502994,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,0
7117,1,1,1,0,0,0,0,0,2,20,360000.0,30.420884754649308,5.464862385949061,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7118,0,0,1,0,0,0,1,0,2,29,99000.0,60.87462439338248,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7119,0,0,1,0,0,0,0,1,3,33,135000.0,42.92216814855883,4.763958192160003,Working,Secondary / secondary special,Married,House / apartment,Other,0
7120,1,1,1,0,0,1,0,0,1,48,180000.0,32.72894036154062,1.278602572263633,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
7121,0,0,1,0,0,0,0,2,4,38,270000.0,30.13888033292949,10.122042204836513,Commercial associate,Higher education,Civil marriage,House / apartment,Laborers,1
7122,1,1,1,0,1,1,0,0,2,7,225000.0,40.594947192618605,11.052930587212606,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
7123,0,0,0,0,1,0,0,0,2,8,202500.0,51.12219963448941,4.120550045517704,Commercial associate,Higher education,Married,House / apartment,Managers,0
7124,0,0,0,0,1,0,0,0,1,33,135000.0,51.80667638623654,9.878368481214537,Working,Secondary / secondary special,Widow,Municipal apartment,Other,1
7125,1,1,0,0,0,0,0,0,1,38,90000.0,46.807258191475526,25.287309116545856,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
7126,0,0,1,0,0,0,0,0,2,55,126000.0,29.52285125635708,1.067783732725518,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
7127,0,0,1,0,0,0,1,0,1,14,166500.0,58.0819592462542,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
7128,0,0,1,0,1,0,0,0,2,17,135000.0,46.49239888567185,4.046626556329014,Working,Secondary / secondary special,Married,House / apartment,Other,1
7129,0,0,1,0,1,0,0,0,2,17,157500.0,52.52674592907452,5.204761220285153,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
7130,1,1,0,0,0,0,0,0,2,39,202500.0,30.85621196876048,2.3819790960800016,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7131,0,0,1,0,0,0,0,2,4,28,202500.0,37.35326529634421,10.631292908136375,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
7132,1,0,0,0,0,0,1,0,2,7,337500.0,61.43863323682211,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7133,0,1,0,0,0,0,0,2,4,52,135000.0,38.13356879333593,8.356092185328926,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
7134,1,1,0,0,1,0,0,0,2,6,135000.0,52.989452213255575,14.47531434594824,Working,Higher education,Married,House / apartment,Core staff,0
7135,0,0,1,0,1,0,1,0,1,39,202500.0,60.39822857416648,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7136,1,1,0,0,1,0,0,2,4,54,157500.0,40.63601579772343,14.206999459263368,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
7137,0,0,1,0,0,0,0,1,3,38,81000.0,45.42461515294633,22.598684435683143,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,1
7138,0,0,0,0,0,0,0,0,1,28,450000.0,27.75963914385648,0.372355352950437,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,0
7139,1,0,1,0,1,0,0,1,3,37,81000.0,43.95709699720049,10.031691273605892,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
7140,0,0,1,1,1,0,0,1,2,0,144000.0,38.590799263503015,8.632620793034764,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7141,0,1,1,1,0,0,0,0,2,10,81000.0,36.058235282038645,2.0890230463322315,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
7142,0,0,0,0,0,0,1,0,2,5,103500.0,60.53786183152289,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7143,1,1,1,0,1,0,0,0,2,18,279000.0,56.52682806628473,11.058406401226582,Commercial associate,Higher education,Married,House / apartment,Laborers,0
7144,0,0,0,0,0,0,0,1,2,7,63000.0,46.04338213652573,12.643654558272928,Working,Secondary / secondary special,Single / not married,Municipal apartment,Cleaning staff,0
7145,1,0,0,1,0,0,0,2,4,17,180000.0,40.975516266590006,1.0924248957884146,Working,Secondary / secondary special,Married,House / apartment,Other,0
7146,0,0,0,0,0,0,1,0,2,38,252000.0,57.76983784745751,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,1
7147,1,0,1,0,0,0,0,0,2,48,112500.0,43.40130187478182,9.04604475109003,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7148,1,1,1,0,0,0,0,2,4,11,171000.0,36.53463110125465,3.367625618595864,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
7149,0,0,1,0,0,0,0,0,1,31,112500.0,31.603660581668343,2.680410959841749,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
7150,1,0,0,0,0,0,0,0,1,3,247500.0,22.84235815930512,0.3696174459434485,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7151,1,1,1,0,0,0,0,1,3,39,135000.0,44.51289211961916,13.864761083389803,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7152,0,0,1,0,1,0,1,0,1,29,216000.0,56.54599341533365,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7153,1,1,0,1,1,0,0,1,3,12,270000.0,26.735661923242777,2.814568403184186,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
7154,0,0,0,0,0,0,0,0,2,57,112500.0,38.94672717441152,14.17962038919348,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
7155,0,0,1,0,0,0,0,0,1,59,90000.0,50.3391582304907,24.11548491755477,Commercial associate,Higher education,Separated,House / apartment,Core staff,0
7156,0,0,1,0,1,0,0,0,2,28,135000.0,51.92166848053006,23.74039165759735,State servant,Higher education,Married,House / apartment,Core staff,0
7157,0,0,1,0,0,0,1,0,1,13,126000.0,59.32223112041999,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
7158,0,1,1,1,1,0,0,0,2,40,225000.0,44.88250956556261,8.101466833678995,Working,Higher education,Married,House / apartment,Accountants,0
7159,0,0,0,0,1,0,0,2,4,19,112500.0,32.70429919847772,3.622250970245796,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
7160,0,0,0,1,0,0,0,1,3,6,157500.0,33.04927548135827,2.546253516499312,Commercial associate,Higher education,Married,House / apartment,Laborers,0
7161,0,0,0,0,0,0,1,0,2,60,157500.0,62.50094115553365,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7162,0,0,0,0,0,0,1,0,1,18,67500.0,59.185335770070566,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7163,0,0,1,1,1,0,0,2,4,41,157500.0,30.722054525418045,11.619677337659226,Commercial associate,Higher education,Married,House / apartment,Laborers,0
7164,0,0,1,0,1,0,0,0,2,39,112500.0,50.60747311717557,16.517792973161665,State servant,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff,0
7165,0,0,1,0,0,0,0,0,2,9,90000.0,47.59577540948822,12.104286877896191,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
7166,1,0,1,0,0,0,0,1,3,6,202500.0,32.40586733471598,7.542933804253338,Working,Higher education,Married,House / apartment,Other,0
7167,1,0,0,0,1,0,0,0,2,8,81000.0,33.043799667344295,5.363559826690486,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,0
7168,0,0,1,0,1,0,1,0,1,1,99000.0,62.462610457435815,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7169,0,0,0,0,0,0,0,0,2,43,135000.0,28.446853802610597,1.013025592585748,Working,Incomplete higher,Married,House / apartment,Other,0
7170,0,0,1,0,0,0,0,0,1,16,90000.0,40.37317672505253,1.897369555843036,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
7171,0,1,0,0,0,0,0,1,2,43,225000.0,39.39574392355764,2.5380397954783467,Commercial associate,Higher education,Single / not married,House / apartment,Other,1
7172,1,0,1,1,1,0,0,0,2,43,135000.0,60.69939834493521,3.069193754834117,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7173,0,0,0,0,0,0,0,0,2,46,202500.0,38.05416949013327,12.892804095908884,Commercial associate,Higher education,Married,Municipal apartment,Other,0
7174,1,0,1,1,0,0,0,0,2,34,270000.0,40.39507998110844,7.860531017064005,Working,Secondary / secondary special,Married,With parents,Laborers,0
7175,0,1,1,0,1,0,0,0,2,2,675000.0,39.64489346119359,10.17953825198327,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
7176,0,0,1,0,1,1,0,0,1,51,171000.0,63.80418489086018,8.7667782363772,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
7177,1,0,1,0,0,0,0,0,2,15,364500.0,22.864261415361028,1.8398735086962767,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7178,0,0,0,1,0,0,0,1,3,16,148500.0,31.173809181571148,1.0102876855787593,Working,Secondary / secondary special,Married,House / apartment,Managers,0
7179,1,0,1,0,0,0,0,0,2,33,117000.0,48.10228820578109,14.094745271976835,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
7180,1,1,0,1,1,0,0,1,3,27,225000.0,33.50924385853234,7.11855821817012,Working,Secondary / secondary special,Married,House / apartment,Managers,0
7181,0,0,1,0,0,0,0,1,3,50,112500.0,31.488668487374827,4.859784937404601,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
7182,0,0,1,0,1,0,1,0,2,39,171000.0,52.91005291005291,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7183,0,1,0,0,0,0,0,0,2,9,202500.0,25.303736558587783,0.3805690739714025,Working,Higher education,Married,House / apartment,Accountants,0
7184,1,1,0,1,1,0,0,2,4,40,72000.0,33.7583933961683,5.960423554213981,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
7185,0,1,1,0,1,1,0,0,2,48,135000.0,32.91238013100885,0.355927910908506,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
7186,0,0,1,0,0,0,0,0,1,22,157500.0,46.196704928917086,4.451836793363313,Commercial associate,Secondary / secondary special,Widow,House / apartment,Core staff,0
7187,1,1,0,1,1,0,0,0,1,49,180000.0,26.585077037858408,3.7673600416161865,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,Drivers,0
7188,1,1,1,0,1,0,0,0,1,24,315000.0,34.67833015051644,4.51207074751706,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
7189,1,0,1,0,0,0,0,0,2,43,99000.0,29.4215486970985,1.5551311799694725,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,Laborers,0
7190,1,1,1,0,0,0,0,1,3,22,405000.0,45.20284468538026,2.001410022108599,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
7191,0,0,1,0,0,0,1,0,2,10,148500.0,64.6091295509148,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7192,1,1,0,0,0,0,0,0,1,39,112500.0,27.69940518970273,0.2956939567547588,Working,Higher education,Single / not married,With parents,High skill tech staff,0
7193,0,0,1,0,0,0,0,0,1,13,112500.0,43.54093513213824,2.0862851393252426,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,1
7194,1,0,1,0,0,0,0,0,1,34,225000.0,44.08030281251497,11.291128496820605,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Security staff,0
7195,0,1,1,0,0,1,0,1,3,53,247500.0,46.96058098386688,3.4305974797566,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
7196,0,0,1,0,0,0,0,0,2,5,99000.0,61.07449160489264,0.2628390726708967,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
7197,0,0,1,0,0,0,0,0,2,36,157500.0,45.34521584974366,2.855637008289013,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
7198,0,1,1,0,1,0,0,0,2,40,180000.0,36.28821947062568,6.959759611764786,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
7199,1,0,1,0,0,0,1,0,2,37,157500.0,64.78983141337605,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7200,0,0,1,0,0,0,0,0,2,56,67500.0,33.227239436812525,3.4278595727496115,Working,Higher education,Married,House / apartment,Sales staff,1
7201,0,1,1,0,1,0,0,1,3,5,90000.0,33.591381068742,3.2827505013792204,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
7202,0,1,1,0,0,0,0,0,2,19,117000.0,51.32480475300656,0.5968637275234947,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
7203,1,1,1,1,1,0,0,0,2,21,202500.0,50.39391637063047,16.320663668658494,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
7204,0,1,0,1,0,0,0,0,2,42,247500.0,43.41772931682375,4.930970519586302,Working,Higher education,Married,House / apartment,Laborers,0
7205,0,0,1,0,0,0,1,0,2,40,90000.0,62.70902208806478,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7206,1,0,1,0,0,0,0,1,3,11,202500.0,47.154972381363066,3.920682834007543,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
7207,0,0,0,1,1,0,0,0,2,20,90000.0,42.10900976748324,0.4572304701670808,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
7208,0,0,0,0,0,0,0,0,1,44,180000.0,58.62680274064491,1.262175130221702,Working,Secondary / secondary special,Widow,Municipal apartment,Cleaning staff,0
7209,0,1,0,0,0,0,0,1,2,16,225000.0,37.9501290238677,14.80660109379385,Working,Higher education,Single / not married,With parents,Laborers,0
7210,1,0,0,0,0,0,0,0,2,47,202500.0,34.83986666392876,13.70596247698447,State servant,Higher education,Married,House / apartment,Core staff,0
7211,0,1,1,1,1,0,0,0,1,12,247500.0,32.90690431699488,13.068030144356149,State servant,Higher education,Single / not married,House / apartment,Core staff,0
7212,0,0,1,0,0,0,0,0,2,54,112500.0,52.85255686290615,4.3833891181886,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
7213,0,0,1,0,0,0,0,1,2,13,234000.0,56.65550969561319,22.00182070815965,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
7214,0,1,1,0,0,0,0,0,1,4,180000.0,38.12809297932196,8.38347125539881,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7215,1,1,0,0,0,0,0,0,2,37,225000.0,36.33476388974449,4.295776093964968,Commercial associate,Higher education,Married,House / apartment,Other,0
7216,1,1,1,1,0,0,0,0,2,13,139500.0,23.882762821960757,0.7200695428379775,Commercial associate,Higher education,Married,House / apartment,Managers,0
7217,0,0,1,0,1,0,0,0,2,6,225000.0,32.27444779838053,2.940512125505657,Working,Higher education,Married,House / apartment,Managers,0
7218,0,1,1,0,0,0,0,1,3,8,180000.0,41.0713430118346,0.6817388447401383,Working,Higher education,Married,House / apartment,Managers,0
7219,0,0,1,0,0,0,0,0,2,42,162000.0,47.59303750248123,12.846259676790078,Working,Higher education,Married,House / apartment,Medicine staff,0
7220,0,0,1,0,0,0,1,0,2,7,135000.0,55.97650875788004,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7221,0,0,0,0,0,0,0,2,4,30,157500.0,34.59619294030678,14.634112952353574,State servant,Higher education,Married,House / apartment,Medicine staff,0
7222,0,0,0,0,0,0,0,1,3,19,112500.0,30.19363847306926,0.3011697707687358,Commercial associate,Secondary / secondary special,Married,With parents,Sales staff,0
7223,0,1,1,0,0,0,0,1,3,39,135000.0,42.385538375189086,7.86874473808497,Commercial associate,Higher education,Married,House / apartment,Private service staff,0
7224,0,0,1,0,0,0,0,0,2,54,180000.0,45.29867143062486,6.105532625584372,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
7225,0,0,0,0,0,0,0,1,2,32,171261.0,26.483774478599837,1.3497881544453345,State servant,Secondary / secondary special,Single / not married,Rented apartment,Medicine staff,1
7226,1,1,0,0,0,0,0,0,2,4,225000.0,36.10751760816444,0.6215048905863912,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
7227,1,1,1,1,1,0,0,3,5,51,157500.0,34.06230107394402,11.96191571353279,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7228,1,0,0,0,0,0,0,0,1,4,180000.0,35.00140317734108,4.208163069741336,Working,Secondary / secondary special,Single / not married,With parents,Drivers,0
7229,0,1,0,0,0,0,0,0,2,35,103500.0,55.5576089858108,2.6831488668487373,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7230,1,1,0,1,0,0,0,0,2,47,180000.0,40.70446347289814,1.6044135060952651,Commercial associate,Higher education,Civil marriage,House / apartment,Drivers,0
7231,0,0,0,0,0,0,0,0,2,8,90000.0,33.988377584755334,0.350452096894529,Working,Higher education,Married,With parents,Other,0
7232,0,0,1,0,0,0,1,0,2,40,90000.0,66.09307514870257,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7233,1,0,0,1,1,0,0,1,3,22,360000.0,30.423622661656296,1.28407838627761,Working,Higher education,Married,House / apartment,Managers,0
7234,0,0,1,0,1,0,0,0,1,31,292500.0,54.035332689925184,34.55512433520195,Working,Higher education,Separated,House / apartment,Core staff,0
7235,0,0,1,0,0,0,1,0,1,40,135000.0,60.077893454348825,0.0,Pensioner,Higher education,Separated,House / apartment,Other,0
7236,1,0,1,0,0,0,0,1,3,28,270000.0,46.84558888957336,1.013025592585748,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
7237,0,1,1,0,0,0,0,1,2,9,112500.0,45.43830468798127,24.25511817491119,Working,Secondary / secondary special,Widow,House / apartment,Laborers,0
7238,1,1,1,1,0,0,0,0,2,10,112500.0,35.02330643339699,0.4325893071041842,Working,Secondary / secondary special,Married,Rented apartment,Drivers,0
7239,0,1,1,1,1,0,0,0,1,2,202500.0,29.44345195315441,10.595700117045524,Working,Higher education,Single / not married,House / apartment,Accountants,0
7240,0,0,0,0,1,0,1,0,1,57,135000.0,57.76983784745751,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7241,1,1,1,1,0,0,0,0,1,13,78750.0,22.59047071466217,0.4955611682649198,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
7242,1,0,1,1,1,0,0,0,2,3,112500.0,50.267972648309,21.59661047112535,State servant,Secondary / secondary special,Married,House / apartment,Drivers,0
7243,0,0,0,0,1,0,0,0,1,30,45000.0,39.354675318452806,2.184849791576829,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
7244,1,1,1,1,1,0,0,0,2,22,121500.0,52.72661314058468,9.87015476019357,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
7245,0,0,1,0,0,0,1,0,1,16,67500.0,55.773903639362885,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7246,0,0,0,0,1,0,0,0,2,19,202500.0,39.869401835766645,3.5236863179942093,State servant,Higher education,Married,With parents,Core staff,0
7247,0,0,1,0,0,0,0,0,1,59,180000.0,39.0945741527889,8.046708693539223,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
7248,0,0,1,0,1,0,1,0,2,47,180000.0,59.9163569409365,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
7249,1,1,0,1,0,0,0,1,3,33,135000.0,33.51471967254632,4.328630978048831,Working,Higher education,Married,House / apartment,Managers,0
7250,0,0,1,1,1,0,0,0,2,51,157500.0,52.6253105813261,8.011115902448374,Working,Secondary / secondary special,Married,House / apartment,Managers,0
7251,0,1,0,1,1,0,0,3,5,22,112500.0,32.11838709898218,10.338336858388605,Working,Secondary / secondary special,Married,House / apartment,Other,0
7252,0,0,1,0,0,0,1,0,1,14,135000.0,62.42975557335195,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
7253,1,1,1,0,0,0,0,0,1,26,112500.0,28.266151940149356,6.675017283037982,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
7254,1,1,1,0,0,0,0,2,4,28,270000.0,40.81397975317768,0.2601011656639082,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
7255,0,0,1,0,1,0,1,0,2,28,225000.0,59.60971135615379,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
7256,1,1,1,0,1,0,0,0,2,48,315000.0,59.14152925795875,4.380651211181612,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
7257,0,0,1,0,1,0,0,1,3,47,256500.0,48.1707358809558,3.6003477141898874,State servant,Higher education,Married,House / apartment,Managers,0
7258,1,0,1,0,1,0,0,0,2,55,202500.0,52.56781453417935,0.9473158244180236,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
7259,0,1,1,0,0,0,0,0,2,39,216000.0,58.08743506026818,9.968719412445155,Working,Secondary / secondary special,Married,House / apartment,Managers,0
7260,0,1,1,0,0,0,0,1,3,9,157500.0,47.68338843371185,0.55031930840469,Commercial associate,Higher education,Married,House / apartment,Other,0
7261,1,1,0,0,0,0,0,0,1,44,270000.0,26.938267041759925,4.295776093964968,Working,Higher education,Single / not married,House / apartment,HR staff,1
7262,0,1,1,0,0,0,0,0,2,32,157500.0,39.23420741014532,5.300587965529751,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
7263,1,0,1,0,0,0,0,0,2,27,193500.0,33.29568711198724,3.17323422109968,Commercial associate,Higher education,Married,House / apartment,Drivers,0
7264,0,1,1,1,1,0,0,0,2,27,180000.0,33.139626412588896,2.338172583968185,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
7265,1,1,1,1,0,0,0,2,4,41,270000.0,47.31103308076141,1.5469174589485069,Commercial associate,Higher education,Married,House / apartment,Managers,0
7266,0,0,1,1,0,0,0,0,1,20,180000.0,44.88798537957658,2.431261422205795,Commercial associate,Higher education,Single / not married,House / apartment,High skill tech staff,0
7267,0,1,1,0,0,1,0,0,2,14,135000.0,42.34994558409824,13.235042471782446,Working,Higher education,Married,House / apartment,Other,0
7268,0,0,1,1,0,0,0,0,1,13,292500.0,28.838374504609952,6.343730535192372,Commercial associate,Higher education,Single / not married,House / apartment,Managers,0
7269,0,1,1,0,0,1,0,0,2,11,360000.0,29.77200079399303,1.3881188525431734,Commercial associate,Higher education,Married,House / apartment,Core staff,1
7270,1,1,0,1,0,0,0,2,4,27,144000.0,27.77606658589841,0.6817388447401383,Working,Secondary / secondary special,Married,With parents,Drivers,1
7271,1,0,1,1,0,0,0,1,2,10,243000.0,36.53736900826164,14.445197368871366,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7272,1,0,1,0,0,0,0,0,2,3,202500.0,46.42942702451112,0.8158962880825753,Working,Secondary / secondary special,Married,House / apartment,Other,0
7273,0,1,1,0,0,0,0,0,2,53,238500.0,41.62440022724629,19.42545021458346,Working,Higher education,Married,House / apartment,Medicine staff,0
7274,0,0,0,0,0,0,0,1,3,47,148500.0,36.53736900826164,1.7933290895774725,Working,Secondary / secondary special,Civil marriage,Rented apartment,Other,1
7275,0,1,1,0,0,0,0,1,3,21,405000.0,41.82426743875644,9.09806498422281,Working,Higher education,Married,House / apartment,Accountants,0
7276,0,0,0,0,0,0,1,0,1,25,166500.0,59.99849415114616,0.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,Other,0
7277,1,0,1,0,0,0,0,1,3,17,117000.0,46.02147888046982,14.3657980656687,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
7278,0,0,1,0,0,0,0,2,4,43,112500.0,29.791166143041952,0.3340246548525979,Working,Higher education,Civil marriage,House / apartment,Sales staff,1
7279,0,0,0,1,1,0,0,0,2,47,135000.0,37.80501995249731,3.37583933961683,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Laborers,0
7280,0,0,1,0,0,0,0,0,1,27,391500.0,38.31700856280416,16.01401808387578,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
7281,0,0,1,0,0,0,0,2,4,11,94500.0,33.13415059857492,5.128099824089475,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7282,1,1,1,0,0,0,0,0,1,12,157500.0,59.93826019699241,11.841447805225297,Working,Secondary / secondary special,Separated,House / apartment,Security staff,0
7283,1,0,0,1,1,0,0,1,3,39,135000.0,30.92739755094218,1.990458394080645,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7284,0,0,0,0,1,0,0,0,2,27,225000.0,36.9726962223728,5.968637275234946,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
7285,0,1,1,0,0,0,0,0,2,21,162000.0,57.91220901182091,1.0869490817744376,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,0
7286,0,0,1,0,1,0,0,0,2,11,157500.0,53.76701780324032,1.128017686879265,State servant,Higher education,Married,House / apartment,Other,0
7287,0,0,1,0,0,0,1,0,2,39,103500.0,64.09166512659398,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
7288,0,0,0,1,1,0,0,1,3,52,175500.0,38.97684415148839,19.17082486293353,Working,Higher education,Married,House / apartment,Core staff,0
7289,0,0,1,0,0,0,1,0,1,40,315000.0,55.26739084307001,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7290,0,0,0,0,1,0,1,0,1,60,90000.0,67.72760563187471,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
7291,1,1,1,0,0,0,0,1,3,38,202500.0,46.15016050979828,2.338172583968185,Working,Incomplete higher,Married,House / apartment,Other,1
